"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RBSG98Q6","journalArticle","2003","Bench-Capon, Trevor; Sartor, Giovanni","A model of legal reasoning with cases incorporating theories and values","Artificial Intelligence","","0004-3702","https://doi.org/10.1016/S0004-3702(03)00108-5","https://www.sciencedirect.com/science/article/pii/S0004370203001085","Reasoning with cases has been a primary focus of those working in AI and law who have attempted to model legal reasoning. In this paper we put forward a formal model of reasoning with cases which captures many of the insights from that previous work. We begin by stating our view of reasoning with cases as a process of constructing, evaluating and applying a theory. Central to our model is a view of the relationship between cases, rules based on cases, and the social values which justify those rules. Having given our view of these relationships, we present our formal model of them, and explain how theories can be constructed, compared and evaluated. We then show how previous work can be described in terms of our model, and discuss extensions to the basic model to accommodate particular features of previous work. We conclude by identifying some directions for future work.","2003","2025-02-19 14:56:26","2025-02-19 14:56:26","","97-143","","1","150","","","","","","","","","","","","","","","","","","","","","Case-based reasoning; Legal reasoning; Theory construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3ZIW3JX","journalArticle","2024","Aydın, Zühre; Yardımcı, Okan","Regulatory sandboxes and pilot projects: Trials, regulations, and insights in energy transition","Engineering Science and Technology, an International Journal","","2215-0986","https://doi.org/10.1016/j.jestch.2024.101792","https://www.sciencedirect.com/science/article/pii/S2215098624001782","The global energy landscape is evolving, with an increasing focus on sustainability and the transition towards cleaner energy sources. As countries strive to meet their climate goals and reduce carbon emissions, the energy transition has become a critical imperative. In this endeavor, the role of regulatory sandboxes has emerged as a promising approach to foster innovation, accelerate technological advancements and overcome regulatory barriers in the energy sector. Many regulatory authorities introduce legislations incorporating the concept of ‘sandbox’ to create a regulatory framework and an experimental environment that encourages participation and integrates infrastructure with new technologies and business processes for facilitating and accelerating the energy transition. With the help of sandbox applications, the designated test or pilot implementations provide protected spaces for projects to allow regulatory trials and the development of required regulations. This study aims to examine and compare regulatory sandbox and pilot project experiences in selected countries to explore technological requirements, and recommendations for effective regulation. A four-dimensional/key perspectives framework was designed to analyze and compare selected countries. The reviewed projects were qualitatively summarized and categorized in a thematic synthesis based on a combined systematic review approach. Key findings underscore the significance of regulatory frameworks and provide clear guidance to stakeholders in innovative energy initiatives. Furthermore, collaboration, precise project delineations, and the preservation of technology neutrality emerge as crucial factors. Addressing challenges like grid integration, resource limitations, and regulatory adherence prove pivotal for the prosperous evolution of the energy domain. For this reason, the study includes a policy needs framework through experiences and insights in particular.","2024","2025-02-19 14:56:26","2025-02-19 14:56:26","","101792","","","56","","","","","","","","","","","","","","","","","","","","","Regulation; Derogation; Energy Transition; Regulatory Sandbox","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4LDXTDUQ","journalArticle","2021","Tošić, Aleksandar; Vičič, Jernej","Use of Benford's law on academic publishing networks","Journal of Informetrics","","1751-1577","https://doi.org/10.1016/j.joi.2021.101163","https://www.sciencedirect.com/science/article/pii/S1751157721000341","Benford's law, also known as the first-digit law, has been widely used to test for anomalies in various data ranging from accounting fraud detection, stock prices, and house prices to electricity bills, population numbers, and death rates. Scientific collaboration graphs have been studied extensively as data availability increased. Most research was oriented towards analysing patterns and typologies of citation graphs and co-authorship graphs. Most countries group publications into categories in an attempt to objectively measure research output. However, the scientific community is complex and heterogeneous. Additionally, scientific fields may have different publishing cultures, which make creating a unified metric for evaluating research output problematic. In complex systems like these, it is important to regularly observe potential anomalies and examine them more carefully in an attempt to either improve the evaluation model or find potential loopholes and misuses. In this paper, we examine the potential application of Benford's law on the official research database of Slovenia. We provide evidence that metrics such as number of papers per researcher conform to Benford's distribution, while the number of authors per paper does not. Additionally, we observe some anomalies and provide potential reasoning behind them.","2021","2025-02-19 14:56:26","2025-02-19 14:56:26","","101163","","3","15","","","","","","","","","","","","","","","","","","","","","Citation network; Benford's law; Bibliography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRFX2T7I","journalArticle","2019","Espejo-Garcia, Borja; Lopez-Pellicer, Francisco J.; Lacasta, Javier; Moreno, Ramón Piedrafita; Zarazaga-Soria, F. Javier","End-to-end sequence labeling via deep learning for automatic extraction of agricultural regulations","Computers and Electronics in Agriculture","","0168-1699","https://doi.org/10.1016/j.compag.2019.03.027","https://www.sciencedirect.com/science/article/pii/S0168169918311402","In the European Union, production standards in the form of legal regulations play an important role in farming. Because of the increasing amount of regulations, it is desirable to transform human-oriented regulations into a set of computer-oriented rules to provide decision support through the Farm Management Information System. To obtain the logical structure of rules, automatically labeling their meaningful information is necessary. In this work, we evaluate the performance of 8 different state-of-the-art deep learning architectures to develop an end-to-end sequence labeler for phytosanitary regulations. This sequence labeler extracts different meaningful information items to determine which pesticides can be applied to a crop, the place of the treatment, when it can be applied, and the maximum number of applications. The architectures evaluated do not require feature engineering and, hence, they are applicable to the agricultural regulations of different countries. The best system is a neural network that uses character embeddings, Bidirectional Long short-term memory and Softmax. It achieves a performance of 88.3% F1 score.","2019","2025-02-19 14:56:26","2025-02-19 14:56:26","","106-111","","","162","","","","","","","","","","","","","","","","","","","","","Deep learning; Natural language processing; Compliance control; Rule extraction; Sequence labeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BE84UVN","journalArticle","2024","Wagner, Ben; Kettemann, Matthias C.; Tiedeke, Anna Sophia; Rachinger, Felicitas; Sekwenz, Marie-Therese","Mapping interpretations of the law in online content moderation in Germany","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2024.106054","https://www.sciencedirect.com/science/article/pii/S0267364924001201","Content moderation is a vital condition that online platforms must facilitate, according to the law, to create suitable online environments for their users. By the law, we mean national or European laws that require the removal of content by online platforms, such as EU Regulation 2021/784, which addresses the dissemination of terrorist content online. Content moderation required by these national or European laws, summarised here as ‘the law’, is different from the moderation of pieces of content that is not directly required by law but instead is conducted voluntarily by the platforms. New regulatory requests create an additional layer of complexity of legal grounds for the moderation of content and are relevant to platforms’ daily decisions. The decisions made are either grounded in reasons stemming from different sources of law, such as international or national provisions, or can be based on contractual grounds, such as the platform's Terms of Service and Community Standards. However, how to empirically measure these essential aspects of content moderation remains unclear. Therefore, we ask the following research question: How do online platforms interpret the law when they moderate online content? To understand this complex interplay and empirically test the quality of a platform's content moderation claims, this article develops a methodology that facilitates empirical evidence of the individual decisions taken per piece of content while highlighting the subjective element of content classification by human moderators. We then apply this methodology to a single empirical case, an anonymous medium-sized German platform that provided us access to their content moderation decisions. With more knowledge of how platforms interpret the law, we can better understand the complex nature of content moderation, its regulation and compliance practices, and to what degree legal moderation might differ from moderation due to contractual reasons in dimensions such as the need for context, information, and time. Our results show considerable divergence between the platform's interpretation of the law and ours. We believe that a significant number of platform legal interpretations are incorrect due to divergent interpretations of the law and that platforms are removing legal content that they falsely believe to be illegal (‘overblocking’) while simultaneously not moderating illegal content (‘underblocking’). In conclusion, we provide recommendations for content moderation system design that takes (legal) human content moderation into account and creates new methodological ways to test its quality and effect on speech in online platforms.","2024","2025-02-19 14:56:34","2025-02-19 14:56:34","","106054","","","55","","","","","","","","","","","","","","","","","","","","","Content moderation; Digital services act; Freedom of Expression; Germany; Illegal content; Social media","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3AA9PS7H","bookSection","2011","Conrad, Eric","Chapter 10 - Domain 10: Legal, Regulations, Investigations, and Compliance","Eleventh Hour CISSP","978-1-59749-566-0","","","https://www.sciencedirect.com/science/article/pii/B9781597495660000102","Publisher Summary This chapter introduces some of the basic legal concepts that are important to all information security professionals. The actual implementation of laws surrounding intellectual property, privacy, reasonable searches, and breach notification, to name a few, differ among various regions of the world, but the importance of these concepts is still universal. These systems provide the framework that determines how a country develops laws pertaining to information systems in the first place. The three major systems of law are civil, common, and religious. Within common law there are various branches of laws, including criminal, civil, and administrative. Examples of legal concepts that affect information security include crimes committed or aided by computer systems, attacks on intellectual property, privacy concerns, and international issues. The purpose of intellectual property law is to control the use of intangible property that can often be trivial to reproduce or abuse once made public or known. Investigations are a critical way in which information security professionals come into contact with the law. They are commonly carried out by forensics and incident response personnel, both of whom need a basic understanding of legal matters to ensure that the legal merits of the investigation are not unintentionally tarnished. Evidence, and the appropriate method for handling it, is a critical legal issue that all information security professionals must understand. This chapter also presents the IAB's RFC on Ethics and the Internet, the Computer Ethics Institute's Ten Commandments of Computer Ethics, and the (ISC) Code of Ethics.","2011","2025-02-19 14:56:34","2025-02-19 14:56:34","","161-174","","","","","","","","","","","Syngress","Boston","","","","","","","","DOI: https://doi.org/10.1016/B978-1-59749-566-0.00010-2","","","","","","Conrad, Eric","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGNCBZK8","journalArticle","1996","","Data protection in health and telematics projects compliance with legal and ethical requirements1","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/0267-3649(96)84621-8","https://www.sciencedirect.com/science/article/pii/0267364996846218","","1996","2025-02-19 14:56:34","2025-02-19 14:56:34","","160-168","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHYVK7MT","journalArticle","2005","Burnett, Rachel","Legal risk management for the IT industry","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2004.11.011","https://www.sciencedirect.com/science/article/pii/S0267364905000361","This article reviews the current status of IT Legal Risk Management as an approach to providing legal services strategically in the business context. The major ways of managing legal risk are through contracts, procedures and dispute management, together with information and document management, including regulatory compliance. Methodologies have not yet reached any level of sophistication and have not been generally adopted.","2005","2025-02-19 14:56:34","2025-02-19 14:56:34","","61-67","","1","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXIUIFRF","journalArticle","2024","Chan, Victor K. Y.","Legal Concerns and Risks Facing Project Managers: Small Macao versus Some Major Jurisdictions","Procedia Computer Science","","1877-0509","https://doi.org/10.1016/j.procs.2024.06.384","https://www.sciencedirect.com/science/article/pii/S1877050924016284","From the viewpoint of a project management practitioner instead of a traditional comparative law researcher, this article attempts to analyze the legal concerns and risks facing project managers and project management in general and compare these legal concerns and risks between the small jurisdiction Macao and such major jurisdictions as the United States, the United Kingdom, Canada, and Hong Kong. Without being specific to any particular industry, these legal concerns and risks are identified and subsumed under three general perspectives, namely, contract disputes, liability for defects and delays, and labor and employment issues. Drawing on academic literature, statutes, acts, and court cases of relevance, this article dwells on these three perspectives as they matter to project management in general, cites the related key legal statutes and acts in these three perspectives in respect of project management, illuminates the statues’ and acts’ essence, and compares them across the aforementioned jurisdictions. Some salient findings are that Macao, the United States, the United Kingdom, Canada, and Hong Kong all appear to resemble each other in the legal regulation of the three aforesaid perspectives such that project management and project manager seem to be prone to rather similar legal concerns and risks across all these jurisdictions. However, in fact, it is more challenging in Macao for project managers to evaluate and manage legal concerns and risks than in the other jurisdictions above because of two reasons. First, Macao’s legal framework is so distinct and unique that project managers are not able to evaluate the impact, incidence, and probability of any legal risk’s happening by analogy with the precedent court cases elsewhere. Second, there is a key difference between Macao as a small jurisdiction and the other jurisdictions above in that the former is inevitably short of a substantial volume of local precedent court cases. This dearth of local precedent court cases substantively hinders a project manager from evaluating the impact, incidence, and probability of any legal concern’s or risk’s happening.","2024","2025-02-19 14:56:34","2025-02-19 14:56:34","","1990-1997","","","239","","","","","","","","","","","","","","","","","","","","","legal concerns; legal risks; mitigate; project management; Project manager","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SJABFU9","bookSection","2014","Conrad, Eric; Misenar, Seth; Feldman, Joshua","Chapter 9 - Domain 9: Legal, Regulations, Investigations, and Compliance","Eleventh Hour CISSP (Second Edition)","978-0-12-417142-8","","","https://www.sciencedirect.com/science/article/pii/B9780124171428000091","This chapter reviews the key topics found in Domain 9: Legal, Regulations, Investigations, and Compliance. Important legal topics presented in this chapter include major legal systems, a discussion of criminal versus civil law, and intellectual property. Digital forensics and evidence as they relate to computer cases are also discussed. The final key element of this chapter is a presentation on ethics and, most importantly, a discussion of the (ISC)2 Code of Ethics.","2014","2025-02-19 14:56:34","2025-02-19 14:56:34","","155-170","","","","","","","","","","","Syngress","Boston","","","","","","","","DOI: https://doi.org/10.1016/B978-0-12-417142-8.00009-1","","","","Copyright; Criminal law; Common law; Administrative law; Civil law; Due care; Due Diligence; Enticement; Entrapment; Hearsay; Patent; Religious law; Trade Secret; Trademark","","Conrad, Eric; Misenar, Seth; Feldman, Joshua","","","","","","","","","","","","","","","","","","","Second Edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96BK6RHL","journalArticle","2015","Jayatunga, Upuli; Perera, Sarath; Ciufo, Phil; Agalgaonkar, Ashish P.","A refined general summation law for VU emission assessment in radial networks","International Journal of Electrical Power & Energy Systems","","0142-0615","https://doi.org/10.1016/j.ijepes.2015.05.004","https://www.sciencedirect.com/science/article/pii/S0142061515002094","Voltage unbalance (VU) management of power systems requires the development of well researched engineering practices to maintain acceptable VU levels while utilising the total VU absorption capacity of the power system. In this regard, IEC/TR 61000-3-13:2008 prescribes a VU emission allocation methodology based on a stochastic approach which uses a general summation law in order to aggregate numerous sources of unbalance to take into account their random variations. On the other hand, recent deterministic studies on VU emission assessment at the post-connection stage of unbalanced installations present a complex VU factor based approach to determine constituent components of the post-connection VU emission at a point of evaluation. The primary objective of the work presented in this paper is to develop statistical approaches for compliance assessment using the outcomes of the deterministic methodologies on VU emission assessment, thus refining the existing general summation law. A revised general summation law is established, introducing weighting factors to evaluate the influences made by different sources of unbalance separately, in order to assess VU emission in radial networks.","2015","2025-02-19 14:56:34","2025-02-19 14:56:34","","329-339","","","73","","","","","","","","","","","","","","","","","","","","","General summation law; Load asymmetry; Network asymmetry; Power quality; Voltage unbalance; Voltage unbalance emission assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7J9YVGJ","journalArticle","2011","Wong, Sulan; Altman, Eitan; Rojas-Mora, Julio","Internet access: Where law, economy, culture and technology meet","Computer Networks","","1389-1286","https://doi.org/10.1016/j.comnet.2010.09.004","https://www.sciencedirect.com/science/article/pii/S1389128610002847","Internet growth has allowed unprecedented widespread access to cultural creation including music and films, to knowledge, and to a wide range of consumer information. At the same time, it has become a huge source of business opportunities. Along with great benefits that this access to the Internet provides, the open and free access to the Internet has encountered large opposition based on political, economical and ethical reasons. An ongoing battle over the control on Internet access has been escalating on all these fronts. In this paper we describe first some of the ideological roots of free access to the Internet along with its main opponents. We then focus on the problem of “Internet piracy” and analyze the efficiency of efforts to reduce the availability of copyrighted creations that are available for non-authorized free download.","2011","2025-02-19 14:56:34","2025-02-19 14:56:34","","470-479","","2","55","","","","","","","","","","","","","","","","","","","","","Commons; Copyrights; Fundamental rights; Internet access; Public goods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LUAMFDQP","journalArticle","2021","Freitag, Charlotte; Berners-Lee, Mike; Widdicks, Kelly; Knowles, Bran; Blair, Gordon S.; Friday, Adrian","The real climate and transformative impact of ICT: A critique of estimates, trends, and regulations","Patterns","","2666-3899","https://doi.org/10.1016/j.patter.2021.100340","https://www.sciencedirect.com/science/article/pii/S2666389921001884","Summary In this paper, we critique ICT's current and projected climate impacts. Peer-reviewed studies estimate ICT's current share of global greenhouse gas (GHG) emissions at 1.8%–2.8% of global GHG emissions; adjusting for truncation of supply chain pathways, we find that this share could actually be between 2.1% and 3.9%. For ICT's future emissions, we explore assumptions underlying analysts' projections to understand the reasons for their variability. All analysts agree that ICT emissions will not reduce without major concerted efforts involving broad political and industrial action. We provide three reasons to believe ICT emissions are going to increase barring intervention and find that not all carbon pledges in the ICT sector are ambitious enough to meet climate targets. We explore the underdevelopment of policy mechanisms for enforcing sector-wide compliance, and contend that, without a global carbon constraint, a new regulatory framework is required to keep the ICT sector's footprint aligned with the Paris Agreement.","2021","2025-02-19 14:56:34","2025-02-19 14:56:34","","100340","","9","2","","","","","","","","","","","","","","","","","","","","","AI; blockchain; regulations; big data; IoT; carbon footprint; data science; ICT; policy; trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E3SEAKWK","bookSection","2012","Conrad, Eric; Misenar, Seth; Feldman, Joshua","Chapter 10 - Domain 9: Legal, Regulations, Investigations, and Compliance","CISSP Study Guide (Second Edition)","978-1-59749-961-3","","","https://www.sciencedirect.com/science/article/pii/B9781597499613000108","","2012","2025-02-19 14:56:34","2025-02-19 14:56:34","","389-427","","","","","","","","","","","Syngress","Boston","","","","","","","","DOI: https://doi.org/10.1016/B978-1-59749-961-3.00010-8","","","","","","Conrad, Eric; Misenar, Seth; Feldman, Joshua","","","","","","","","","","","","","","","","","","","Second Edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RES9BS2E","journalArticle","2014","Svantesson, Dan Jerker B.","Between a rock and a hard place – An international law perspective of the difficult position of globally active Internet intermediaries","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2014.05.005","https://www.sciencedirect.com/science/article/pii/S0267364914000910","With its ability to create a global legal risk exposure, combined with contradicting rights and duties, and limited enforcement possibilities, the Internet has created a unique environment where persons and corporations legitimately can question whether they should comply with all the laws that apply to them. Focussing on the role of globally active Internet intermediaries, this article attempts to tackle this issue by discussing the potential for, and potential features of, an international law doctrine of selective legal compliance.","2014","2025-02-19 14:56:34","2025-02-19 14:56:34","","348-356","","4","30","","","","","","","","","","","","","","","","","","","","","International law; Internet intermediaries; Jurisdiction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRX23WSB","journalArticle","2022","Stoykova, Radina; Nordvik, Rune; Ahmed, Munnazzar; Franke, Katrin; Axelsson, Stefan; Toolan, Fergus","Legal and technical questions of file system reverse engineering","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2022.105725","https://www.sciencedirect.com/science/article/pii/S0267364922000693","Reverse engineering of file systems is indispensable for tool testing, accurate evidence acquisition, and correct interpretation of data structures by law enforcement in criminal investigations. This position paper examines emerging techno-legal challenges from the practice of reverse engineering for law enforcement purposes. We demonstrate that this new context creates uncertainties about the legality of tools and methods used for evidence acquisition and the compliance of law enforcement with obligations to protect intellectual property and confidential information. Further identified are gaps between legal provisions and practice related to disclosure and peer-review of sensitive digital forensic methodology, trade secrets in investigations, and governmental vulnerability disclosure. It is demonstrated that reverse engineering of file systems is insufficiently addressed by legislators, which results in a lack of file system interpretation and validation information for law enforcement and their dependence on tools. Outlined are recommendations for further developments of digital forensic regulation.","2022","2025-02-19 14:56:34","2025-02-19 14:56:34","","105725","","","46","","","","","","","","","","","","","","","","","","","","","Criminal procedure; Digital Forensics; Government Vulnerability Disclosure; Intellectual Property; Reverse Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWY54VTD","journalArticle","2011","Breaux, Travis D.; Baumer, David L.","Legally “reasonable” security requirements: A 10-year FTC retrospective","Computers & Security","","0167-4048","https://doi.org/10.1016/j.cose.2010.11.003","https://www.sciencedirect.com/science/article/pii/S0167404810001124","Growth in electronic commerce has enabled businesses to reduce costs and expand markets by deploying information technology through new and existing business practices. However, government laws and regulations require businesses to employ reasonable security measures to thwart risks associated with this technology. Because many security vulnerabilities are only discovered after attacker exploitation, regulators update their interpretation of reasonable security to stay current with emerging threats. With a focus on determining what businesses must do to comply with these changing interpretations of the law, we conducted an empirical, multi-case study to discover and measure the meaning and evolution of “reasonable” security by examining 19 regulatory enforcement actions by the U.S. Federal Trade Commission (FTC) over a 10 year period. The results reveal trends in FTC enforcement actions that are institutionalizing security knowledge as evidenced by 39 security requirements that mitigate 110 legal security vulnerabilities.","2011","2025-02-19 14:56:34","2025-02-19 14:56:34","","178-193","","4","30","","","","","","","","","","","","","","","","","","","","","Legal compliance; Security; Requirements; Case study; Reasonability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SABGECQV","journalArticle","2009","Étienne, S.; Garon, A.; Pelletier, D.","Perspective on the geometric conservation law and finite element methods for ALE simulations of incompressible flow","Journal of Computational Physics","","0021-9991","https://doi.org/10.1016/j.jcp.2008.11.032","https://www.sciencedirect.com/science/article/pii/S0021999108006165","This paper takes a fresh look at the geometric conservation law (GCL) from the perspective of the finite element method (FEM) for incompressible flows. The GCL arises naturally in the context of Arbitrary Lagrangian Eulerian (ALE) formulations for solving problems on deforming domains. GCL compliance is traditionally interpreted as a consistency criterion for applying an unsteady flow solution algorithm to simulate exactly a uniform flow on a deforming domain. We introduce an additional requirement: the time integrator must maintain its fixed mesh accuracy when applied to deforming meshes. A review of the literature shows that while many authors use an ALE FEM, few of them discuss the GCL issues. We show how a fixed mesh unsteady FEM using high order time integrator (up to fifth order in time) can be transposed to solve problems on deforming meshes and preserve its fixed mesh high order temporal accuracy. An appropriate construction of the divergence of the mesh velocity guarantees GCL compliance while a separate construction of the mesh velocity itself allows the time-integrator to deliver its fixed mesh high order temporal accuracy on deforming domains. Analytical error analysis of problems with closed form solutions provides insight on the behavior of the time integrators. It also explains why high order temporal accuracy is achieved with a conservative formulation of the incompressible Navier–Stokes equations, while only first order time accuracy is observed with the non-conservative formulation and all time-integrators investigated here. We present thorough time-step and grid refinement studies for simple problems with closed form solutions and for a manufactured solution with a non-trivial flow on a deforming mesh. In all cases studied, the proposed reconstructions of the mesh velocity and its divergence for the conservative formulation lead to optimal time accuracy on deforming grids.","2009","2025-02-19 14:56:34","2025-02-19 14:56:34","","2313-2333","","7","228","","","","","","","","","","","","","","","","","","","","","Arbitrary Lagragian Eulerian; Finite element method; Geometric conservation law; High order time integrators; Incompressible flow simulations; Navier–Stokes equations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAA8FNIV","journalArticle","1999","Bainbridge, David; Pearce, Graham","The new UK data protection law and the transitional provisions","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/S0267-3649(99)80050-8","https://www.sciencedirect.com/science/article/pii/S0267364999800508","The new UK Data Protection Act 1998 contains some important and complex transitional provisions, some of which endure until 24 October 2007 and beyond. These provisions are an attempt to take full advantage of the derogations permitted in the Directive and are primarily aimed at processing which was already under way before 24 October 1998, the latest date for compliance with the Directive. It is not surprising that implementation is late in the United Kingdom given the complexity and breathtaking scope of the new data protection law and the anticipated date for compliance is now during the second quarter of 1999. One reason for the delay is that a number of regulations must be made to give full effect to the new law.","1999","2025-02-19 14:56:34","2025-02-19 14:56:34","","243-247","","4","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2ERAY82","journalArticle","1989","Greenleaf, Graham","Politics triumphs in Australia's new data protection law","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/0267-3649(89)90005-8","https://www.sciencedirect.com/science/article/pii/0267364989900058","After a decade of indecision, bureaucratic sandbaging and political controversy, Australia has at last joined the rest of industrialised world in enacting national data protection legislation. In November the Commonwealth Parliament passed the Privacy Act 1988. The Act only applies to the Commonwealth (Federal) public sector, and not to State government agencies nor to the private sector. It can therefore only be considered a ‘first instalment’ toward Australia's compliance with the OECD Guidelines or eligibility to ratify the Council of Europe Convention. However, it does cover both computerised and manual records. The following is an analysis of the new law.","1989","2025-02-19 14:56:34","2025-02-19 14:56:34","","7-9","","6","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YVYZWJU5","journalArticle","2006","Hardy, Gary","Using IT governance and COBIT to deliver value with IT and respond to legal, regulatory and compliance challenges","Information Security Technical Report","","1363-4127","https://doi.org/10.1016/j.istr.2005.12.004","https://www.sciencedirect.com/science/article/pii/S1363412705000774","With Sarbanes–Oxley and other legislation, securing IT within a company has become law. This article takes a look at how compliance legislation can be used to get more support from the Board when it comes to security issues, and how information assets still need to be protected further.","2006","2025-02-19 14:56:34","2025-02-19 14:56:34","","55-61","","1","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4G87S8A","journalArticle","2024","Balboni, Prof Dr Paolo; Francis, Kate Elizabeth","Data ethics and digital sustainability: Bridging legal data protection compliance and ESG for a responsible data-driven future","Journal of Responsible Technology","","2666-6596","https://doi.org/10.1016/j.jrt.2024.100099","https://www.sciencedirect.com/science/article/pii/S2666659624000258","Despite being the most comprehensive data protection law in the world, Europe's General Data Protection Regulation (GDPR) has failed to ensure that data is processed in an ethical and sustainable manner. This is because the law does not regulate what is good and even lawful activities may lead to harms. At the same time, data ethics requires clear guidelines that can be adopted by organizations. To address this, the authors propose situating data protection within the Corporate Social Responsibility (CSR) and Environmental, Social, and Governance (ESG) paradigm. This incentivizes the adoption of ethical practices thanks to the potential for organizations to improve their ESG rantings. To this end, the Maastricht University Data Protection as a Corporate Social Responsibility Framework is provided as a solution. The Framework provides actionable and auditable controls with the ultimate aim of promoting responsible data practices that benefit not only businesses, but also individuals and society. Novelty and contribution to knowledge: This paper builds upon the work illustrated in Data Protection as a Corporate Social Responsibility (Edward Elgar, 2023) to provide an overview of the need for taking an ethical approach to data protection and cybersecurity compliance. It provides new insights into the relationship between ethics and data protection law and makes new connections between ESG and data protection. Essentially, it delves deeper into the potential for framing data protection under ESG to act as an incentive for virtuous data protection compliance to be achieved by companies.","2024","2025-02-19 14:56:34","2025-02-19 14:56:34","","100099","","","","","","","","","","","","","","","","","","","","","","","","Corporate Social Responsibility; Data protection; Digital ethics; ESG; Ethics; GDPR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
